% time	cellId	Interference
0.960929	3	1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 
0.960929	4	1.06589e-18 1.06589e-18 1.06589e-18 1.06589e-18 1.06589e-18 1.32518e-18 1.32518e-18 1.32518e-18 1.32518e-18 1.32518e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 4.57499e-18 4.57499e-18 4.57499e-18 4.57499e-18 4.57499e-18 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.961929	3	5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 
0.961929	4	7.35664e-17 7.35664e-17 7.35664e-17 7.35664e-17 7.35664e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 9.36213e-18 9.36213e-18 9.36213e-18 2.66967e-18 2.66967e-18 2.66967e-18 1.25893e-20 1.25893e-20 1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 3.16075e-17 3.16075e-17 3.16075e-17 3.16075e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 
0.962929	3	1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 1.34725e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 3.93521e-16 
0.962929	1	3.42677e-19 3.42677e-19 3.42677e-19 1.80694e-16 1.80694e-16 1.80694e-16 1.32534e-18 1.32534e-18 1.32534e-18 3.42677e-19 3.42677e-19 3.42677e-19 9.51659e-19 9.51659e-19 9.51659e-19 9.51659e-19 2.55101e-17 2.55101e-17 2.55101e-17 2.55101e-17 3.42677e-19 3.42677e-19 2.60214e-17 2.60214e-17 2.60214e-17 2.99706e-17 2.99706e-17 2.99706e-17 2.99706e-17 5.59921e-18 5.59921e-18 5.59921e-18 5.59921e-18 4.60065e-18 4.60065e-18 4.60065e-18 4.60065e-18 4.38888e-18 4.38888e-18 4.38888e-18 4.29189e-18 4.29189e-18 4.29189e-18 4.29189e-18 4.29189e-18 4.29189e-18 4.29189e-18 4.29189e-18 4.29189e-18 4.29189e-18 
0.962929	5	1.13885e-18 1.13885e-18 1.13885e-18 2.1594e-18 2.1594e-18 2.1594e-18 9.81657e-17 9.81657e-17 9.81657e-17 1.13885e-18 1.13885e-18 1.13885e-18 2.77577e-18 2.77577e-18 2.77577e-18 2.77577e-18 1.66979e-18 1.66979e-18 1.66979e-18 1.66979e-18 1.13885e-18 1.13885e-18 1.70038e-18 1.70038e-18 1.70038e-18 2.17568e-18 2.17568e-18 2.17568e-18 2.17568e-18 1.89092e-18 1.89092e-18 1.89092e-18 1.89092e-18 4.35466e-18 4.35466e-18 4.35466e-18 4.35466e-18 4.78798e-18 4.78798e-18 4.78798e-18 1.61415e-18 1.61415e-18 1.61415e-18 1.61415e-18 1.61415e-18 1.61415e-18 1.61415e-18 1.61415e-18 1.61415e-18 1.61415e-18 
0.962929	2	4.86972e-18 4.86972e-18 4.86972e-18 7.68327e-18 7.68327e-18 7.68327e-18 6.92572e-18 6.92572e-18 6.92572e-18 4.86972e-18 4.86972e-18 4.86972e-18 5.4881e-18 5.4881e-18 5.4881e-18 5.4881e-18 6.85227e-18 6.85227e-18 6.85227e-18 6.85227e-18 4.86972e-18 4.86972e-18 4.92974e-18 4.92974e-18 4.92974e-18 4.92974e-18 4.92974e-18 4.92974e-18 4.92974e-18 3.02027e-17 3.02027e-17 3.02027e-17 3.02027e-17 5.90341e-18 5.90341e-18 5.90341e-18 5.90341e-18 5.86055e-18 5.86055e-18 5.86055e-18 4.86972e-18 4.86972e-18 4.86972e-18 4.86972e-18 4.86972e-18 4.86972e-18 4.86972e-18 4.86972e-18 4.86972e-18 4.86972e-18 
0.963929	3	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.25893e-20 1.25893e-20 
0.963929	7	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 5.0455e-15 5.0455e-15 5.0455e-15 5.0455e-15 5.0455e-15 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 6.89132e-18 6.89132e-18 6.89132e-18 6.89132e-18 6.89132e-18 1.0358e-15 1.0358e-15 1.0358e-15 1.0358e-15 1.0358e-15 1.74349e-18 1.74349e-18 1.74349e-18 1.74349e-18 1.74349e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.964929	3	1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 
0.964929	1	2.53192e-17 2.53192e-17 2.53192e-17 2.53192e-17 1.12875e-17 1.12875e-17 1.12875e-17 1.12875e-17 6.60881e-19 6.60881e-19 6.60881e-19 6.60881e-19 8.95168e-18 8.95168e-18 8.95168e-18 8.95168e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.80364e-16 1.80364e-16 1.80364e-16 2.71814e-17 2.71814e-17 2.71814e-17 1.33283e-18 1.33283e-18 1.33283e-18 1.37336e-18 1.37336e-18 1.37336e-18 2.518e-17 2.518e-17 2.518e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.965929	3	5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 5.68004e-17 
0.965929	5	1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 2.40538e-18 2.40538e-18 2.40538e-18 2.40538e-18 1.38483e-18 1.38483e-18 1.38483e-18 4.55865e-18 4.55865e-18 4.55865e-18 3.02031e-18 3.02031e-18 3.02031e-18 3.02031e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.94636e-18 1.94636e-18 1.94636e-18 1.94636e-18 1.94636e-18 1.94636e-18 1.94636e-18 1.66159e-18 1.66159e-18 1.66159e-18 1.66159e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 2.46334e-18 2.46334e-18 2.46334e-18 2.46334e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 
0.965929	4	1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 5.94488e-18 5.94488e-18 5.94488e-18 5.94488e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.86819e-16 1.86819e-16 1.86819e-16 3.99514e-17 3.99514e-17 3.99514e-17 3.99514e-17 1.38248e-18 1.38248e-18 1.38248e-18 3.82088e-18 3.82088e-18 3.82088e-18 3.82088e-18 3.82088e-18 3.82088e-18 3.82088e-18 1.41501e-18 1.41501e-18 1.41501e-18 1.41501e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 2.69507e-18 2.69507e-18 2.69507e-18 2.69507e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 1.38248e-18 
0.966929	3	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 2.99691e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.966929	11	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 3.68442e-17 3.68442e-17 3.68442e-17 3.68442e-17 3.68442e-17 3.68442e-17 2.94168e-15 2.94168e-15 2.94168e-15 2.94168e-15 2.94168e-15 2.94168e-15 6.67202e-18 6.67202e-18 6.67202e-18 6.67202e-18 6.67202e-18 6.67202e-18 2.05167e-17 2.05167e-17 2.05167e-17 2.05167e-17 2.05167e-17 2.05167e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.967929	3	3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 3.40276e-17 6.39843e-17 6.39843e-17 6.39843e-17 6.39843e-17 6.39843e-17 6.39843e-17 6.39843e-17 6.39843e-17 6.39843e-17 6.32275e-17 6.32275e-17 6.32275e-17 6.32275e-17 6.32275e-17 6.32275e-17 6.32275e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 3.32708e-17 
0.967929	5	3.90529e-18 3.90529e-18 3.90529e-18 3.90529e-18 3.90529e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.02819e-17 1.03363e-17 1.03363e-17 1.03363e-17 1.03363e-17 1.2363e-17 1.2363e-17 1.2363e-17 1.2363e-17 2.17368e-17 2.17368e-17 2.17368e-17 2.17368e-17 1.13604e-17 1.13604e-17 1.13604e-17 2.32254e-18 1.24403e-18 1.24403e-18 1.63125e-18 1.63125e-18 1.63125e-18 1.63125e-18 1.63125e-18 2.82384e-17 2.82384e-17 2.82384e-17 2.82384e-17 2.82384e-17 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 1.24403e-18 
0.967929	8	2.79516e-16 2.79516e-16 2.79516e-16 2.79516e-16 2.79516e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 2.63945e-16 3.51135e-16 3.53604e-16 3.53604e-16 3.53604e-16 3.53604e-16 3.55931e-16 3.55931e-16 3.55931e-16 3.55931e-16 6.24103e-16 6.24103e-16 6.24103e-16 6.24103e-16 1.33655e-15 1.33655e-15 1.33655e-15 1.24936e-15 5.16658e-16 5.16658e-16 5.18097e-16 5.18097e-16 5.18097e-16 5.18097e-16 5.18097e-16 2.00092e-15 2.00092e-15 2.00092e-15 2.00092e-15 2.00092e-15 5.16658e-16 5.16658e-16 5.16658e-16 5.16658e-16 5.16658e-16 
0.967929	9	2.10439e-15 2.10439e-15 2.10439e-15 2.10439e-15 2.10439e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.09906e-15 2.11061e-15 2.11255e-15 2.11255e-15 2.11255e-15 2.11255e-15 2.13063e-15 2.13063e-15 2.13063e-15 2.13063e-15 8.23258e-16 8.23258e-16 8.23258e-16 8.23258e-16 8.29343e-16 8.29343e-16 8.29343e-16 8.17794e-16 5.59251e-16 5.59251e-16 5.60557e-16 5.60557e-16 5.60557e-16 5.60557e-16 5.60557e-16 6.79259e-16 6.79259e-16 6.79259e-16 6.79259e-16 6.79259e-16 5.59251e-16 5.59251e-16 5.59251e-16 5.59251e-16 5.59251e-16 
0.967929	2	1.7609e-16 1.7609e-16 1.7609e-16 1.7609e-16 1.7609e-16 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 8.69378e-19 1.7996e-16 1.8379e-16 1.8379e-16 1.8379e-16 1.8379e-16 1.80497e-16 1.80497e-16 1.80497e-16 1.80497e-16 1.8117e-16 1.8117e-16 1.8117e-16 1.8117e-16 1.8223e-16 1.8223e-16 1.8223e-16 3.13955e-18 1.02622e-18 1.02622e-18 1.06267e-18 1.06267e-18 1.06267e-18 1.06267e-18 1.06267e-18 4.67538e-18 4.67538e-18 4.67538e-18 4.67538e-18 4.67538e-18 1.02622e-18 1.02622e-18 1.02622e-18 1.02622e-18 1.02622e-18 
0.967929	11	1.15618e-15 1.15618e-15 1.15618e-15 1.15618e-15 1.15618e-15 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.79483e-16 4.87707e-16 4.87707e-16 4.87707e-16 4.87707e-16 4.81385e-16 4.81385e-16 4.81385e-16 4.81385e-16 4.85539e-16 4.85539e-16 4.85539e-16 4.85539e-16 5.01942e-16 5.01942e-16 5.01942e-16 5.01942e-16 4.81438e-16 4.81438e-16 4.8499e-16 4.8499e-16 4.8499e-16 4.8499e-16 4.8499e-16 5.28227e-16 5.28227e-16 5.28227e-16 5.28227e-16 5.28227e-16 4.81438e-16 4.81438e-16 4.81438e-16 4.81438e-16 4.81438e-16 
0.968929	3	1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74927e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 1.74926e-17 
0.968929	9	5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.56181e-17 5.56181e-17 5.56181e-17 7.18798e-18 7.18798e-18 7.18798e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 5.09033e-18 7.11431e-18 7.11431e-18 7.11431e-18 7.11431e-18 7.11381e-18 7.11381e-18 2.63633e-16 2.63633e-16 2.63633e-16 2.63633e-16 2.63633e-16 2.63633e-16 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 5.08983e-18 
0.968929	4	2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 9.37205e-18 9.37205e-18 9.37205e-18 2.67959e-18 2.67959e-18 2.67959e-18 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.46092e-18 2.46092e-18 2.46092e-18 2.46092e-18 2.46092e-18 2.46092e-18 1.3351e-18 1.3351e-18 1.3351e-18 1.3351e-18 1.3351e-18 1.3351e-18 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 
0.968929	8	2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 1.05448e-17 1.05448e-17 1.05448e-17 4.08664e-18 4.08664e-18 4.08664e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 4.05996e-18 4.05996e-18 4.05996e-18 4.05996e-18 4.05996e-18 4.05996e-18 7.34999e-16 7.34999e-16 7.34999e-16 7.34999e-16 7.34999e-16 7.34999e-16 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 2.29684e-18 
0.969929	3	9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.46109e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 9.4531e-20 
0.969929	8	5.99566e-19 5.99566e-19 5.99566e-19 5.99566e-19 5.99566e-19 5.99566e-19 2.88052e-16 2.88052e-16 2.88052e-16 5.99566e-19 5.99566e-19 5.99566e-19 4.32923e-18 4.32923e-18 4.32923e-18 4.32923e-18 2.46774e-18 2.46774e-18 2.46774e-18 2.46774e-18 5.99566e-19 5.99566e-19 2.36268e-18 2.36268e-18 2.36268e-18 2.36268e-18 2.36268e-18 2.36268e-18 2.36268e-18 2.14605e-17 2.14605e-17 2.14605e-17 2.14605e-17 6.05964e-18 6.05964e-18 6.05964e-18 6.05964e-18 6.76904e-18 6.76904e-18 6.76904e-18 5.99566e-19 5.99566e-19 5.99566e-19 2.33046e-18 2.33046e-18 2.33046e-18 4.62816e-18 4.62816e-18 4.62816e-18 5.99566e-19 
0.969929	9	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.46915e-14 1.46915e-14 1.46915e-14 1.25893e-20 1.25893e-20 1.25893e-20 1.14293e-17 1.14293e-17 1.14293e-17 1.14293e-17 1.73581e-18 1.73581e-18 1.73581e-18 1.73581e-18 1.30888e-20 1.30888e-20 2.03707e-18 2.03707e-18 2.03707e-18 2.03707e-18 2.03707e-18 2.03707e-18 2.03707e-18 4.925e-18 4.925e-18 4.925e-18 4.9245e-18 1.6507e-17 1.6507e-17 1.6507e-17 1.6507e-17 2.13736e-17 2.13736e-17 2.13736e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.92507e-18 1.92507e-18 1.92507e-18 9.14245e-18 9.14245e-18 9.14245e-18 1.25893e-20 
0.970929	3	1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67087e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 1.67086e-17 
0.970929	8	1.80471e-17 1.80471e-17 1.80471e-17 1.80471e-17 1.80471e-17 7.35178e-16 7.35178e-16 7.35178e-16 7.35178e-16 7.35178e-16 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 3.91524e-18 3.91524e-18 3.91524e-18 3.91524e-18 3.91524e-18 1.48673e-15 1.48673e-15 1.48673e-15 1.48673e-15 1.48673e-15 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 2.4762e-18 
0.970929	9	1.19484e-17 1.19484e-17 1.19484e-17 1.19484e-17 1.19484e-17 2.65163e-16 2.65163e-16 2.65163e-16 2.65163e-16 2.65163e-16 6.61937e-18 6.61937e-18 6.61937e-18 6.61937e-18 6.61937e-18 6.61937e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61987e-18 6.61937e-18 6.61937e-18 6.61937e-18 7.926e-18 7.926e-18 7.926e-18 7.926e-18 7.926e-18 1.26628e-16 1.26628e-16 1.26628e-16 1.26628e-16 1.26628e-16 6.61937e-18 6.61937e-18 6.61937e-18 6.61937e-18 6.61937e-18 
0.970929	4	1.07581e-18 1.07581e-18 1.07581e-18 1.07581e-18 1.07581e-18 1.3351e-18 1.3351e-18 1.3351e-18 1.3351e-18 1.3351e-18 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25133e-20 2.25093e-20 2.25093e-20 2.25093e-20 9.20177e-19 9.20177e-19 9.20177e-19 9.20177e-19 9.20177e-19 1.22753e-18 1.22753e-18 1.22753e-18 1.22753e-18 1.22753e-18 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 2.25093e-20 
