% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
333	3	54	7	0	28	277	0	1	1	0
333	3	15	8	0	0	7	0	1	0	0
333	3	60	17	0	0	7	0	1	0	0
333	3	49	18	0	0	7	0	1	0	0
333	3	9	19	0	0	7	0	1	0	0
333	3	3	20	0	0	7	0	1	0	0
333	3	56	21	0	0	7	0	1	0	0
333	3	32	22	0	0	7	0	1	0	0
333	3	26	23	0	0	7	0	1	0	0
333	3	31	24	0	0	7	0	1	0	0
333	3	28	28	0	0	7	0	1	0	0
333	3	8	29	0	0	7	0	1	0	0
333	3	58	30	0	0	7	0	1	0	0
333	3	13	31	0	0	7	0	1	0	0
333	3	52	32	0	0	7	0	1	0	0
333	7	42	3	0	2	87	0	1	1	0
334	3	34	4	0	4	26	0	1	1	0
334	3	10	5	0	2	18	0	1	0	0
334	3	59	6	0	28	277	0	1	0	0
334	3	54	7	0	28	277	0	1	0	0
334	3	15	8	0	28	277	0	1	0	0
334	3	60	17	0	0	7	0	1	0	0
334	3	49	18	0	0	7	0	1	0	0
334	3	9	19	0	0	7	0	1	0	0
334	3	3	20	0	0	7	0	1	0	0
334	3	14	34	0	28	277	2	0	0	0
334	3	25	37	0	0	7	0	1	0	0
334	3	33	38	0	0	7	0	1	0	0
334	3	1	39	0	28	277	0	1	0	0
334	1	5	2	0	10	1095	0	1	1	0
335	3	34	4	0	4	26	0	1	1	0
335	3	10	5	0	2	18	0	1	1	0
335	3	56	21	0	0	7	0	1	0	0
335	3	32	22	0	0	7	0	1	0	0
335	3	26	23	0	0	7	0	1	0	0
335	3	31	24	0	0	7	0	1	0	0
335	3	28	28	0	0	7	0	1	0	0
335	3	8	29	0	0	7	0	1	0	0
335	3	58	30	0	0	7	0	1	0	0
335	3	13	31	0	0	7	0	1	0	0
335	3	52	32	0	0	7	0	1	0	0
335	3	25	37	0	0	7	0	1	0	0
335	3	33	38	0	0	7	0	1	0	0
335	5	18	2	0	6	645	0	1	1	0
335	4	21	1	0	10	549	0	1	1	0
337	3	34	4	0	4	26	0	1	1	0
337	3	10	5	0	2	18	0	1	1	0
337	3	59	6	0	28	277	0	1	0	0
337	3	54	7	0	28	277	0	1	0	0
337	3	60	17	0	0	7	0	1	0	0
337	3	49	18	0	0	7	0	1	0	0
337	3	9	19	0	0	7	0	1	0	0
337	3	3	20	0	0	7	0	1	0	0
337	3	56	21	0	0	7	0	1	0	0
337	3	32	22	0	0	7	0	1	0	0
337	3	14	34	0	28	277	1	0	0	0
337	3	25	37	0	0	7	0	1	0	0
337	3	33	38	0	0	7	0	1	0	0
337	5	11	3	0	12	621	0	1	1	0
337	5	51	5	0	16	967	0	1	1	0
337	2	35	1	0	4	453	0	1	1	0
338	3	34	4	0	4	26	0	1	1	0
338	3	10	5	0	2	18	0	1	1	0
338	3	15	8	0	28	277	0	1	0	0
338	3	60	17	0	0	7	0	1	0	0
338	3	26	23	0	0	7	0	1	0	0
338	3	31	24	0	0	7	0	1	0	0
338	3	28	28	0	0	7	0	1	0	0
338	3	8	29	0	0	7	0	1	0	0
338	3	58	30	0	0	7	0	1	0	0
338	3	13	31	0	0	7	0	1	0	0
338	3	52	32	0	0	7	0	1	0	0
338	3	25	37	0	0	7	0	1	0	0
338	3	33	38	0	0	7	0	1	0	0
338	4	24	3	0	14	807	0	1	1	0
339	3	34	4	0	4	26	1	0	1	0
339	3	49	18	0	0	7	0	1	0	0
339	3	9	19	0	0	7	0	1	0	0
339	3	3	20	0	0	7	0	1	0	0
339	3	56	21	0	0	7	0	1	0	0
339	3	32	22	0	0	7	0	1	0	0
339	3	26	23	0	0	7	0	1	0	0
339	3	31	24	0	0	7	0	1	0	0
339	3	28	28	0	0	7	0	1	0	0
339	3	8	29	0	0	7	0	1	0	0
339	3	58	30	0	0	7	0	1	0	0
339	3	13	31	0	0	7	0	1	0	0
339	3	52	32	0	0	7	0	1	0	0
339	3	53	35	0	28	277	1	0	0	0
339	3	25	37	0	0	7	0	1	0	0
339	3	33	38	0	0	7	0	1	0	0
339	5	12	4	0	20	2673	1	0	1	0
340	3	34	4	0	4	26	0	1	0	0
340	3	10	5	0	2	18	0	1	1	0
340	3	59	6	0	28	277	0	1	0	0
340	3	54	7	0	28	277	0	1	0	0
340	3	15	8	0	28	277	0	1	0	0
340	3	60	17	0	0	7	0	1	0	0
340	3	49	18	0	0	7	0	1	0	0
340	3	9	19	0	0	7	0	1	0	0
340	3	3	20	0	0	7	0	1	0	0
340	3	56	21	0	0	7	0	1	0	0
340	3	32	22	0	0	7	0	1	0	0
340	3	26	23	0	0	7	0	1	0	0
340	3	31	24	0	0	7	0	1	0	0
340	5	19	1	0	10	1095	0	1	1	0
340	4	23	5	0	10	549	0	1	1	0
341	3	34	4	0	4	26	0	1	1	0
341	3	10	5	0	2	18	0	1	1	0
341	3	15	8	0	28	277	1	0	1	0
341	3	28	28	0	0	7	0	1	0	0
341	3	8	29	0	0	7	0	1	0	0
341	3	58	30	0	0	7	0	1	0	0
341	3	13	31	0	0	7	0	1	0	0
341	3	52	32	0	0	7	0	1	0	0
341	3	14	34	0	28	277	3	0	0	0
341	3	53	35	0	28	277	0	1	0	0
341	3	25	37	0	0	7	0	1	0	0
341	3	33	38	0	0	7	0	1	0	0
341	3	1	39	0	28	277	1	0	0	0
341	4	30	4	0	14	807	0	1	1	0
342	3	60	17	0	0	7	0	1	0	0
342	3	49	18	0	0	7	0	1	0	0
342	3	9	19	0	0	7	0	1	0	0
342	3	3	20	0	0	7	0	1	0	0
342	3	56	21	0	0	7	0	1	0	0
342	3	32	22	0	0	7	0	1	0	0
342	3	26	23	0	0	7	0	1	0	0
342	3	31	24	0	0	7	0	1	0	0
342	3	28	28	0	0	7	0	1	0	0
342	3	8	29	0	0	7	0	1	0	0
342	3	58	30	0	0	7	0	1	0	0
342	3	13	31	0	0	7	0	1	0	0
342	3	52	32	0	0	7	0	1	0	0
342	3	14	34	0	28	277	0	1	0	0
342	3	25	37	0	0	7	0	1	0	0
342	3	33	38	0	0	7	0	1	0	0
342	1	2	1	0	12	1239	0	1	1	0
342	5	12	4	0	20	2673	0	1	0	0
342	2	37	2	0	10	549	0	1	1	0
342	2	39	3	0	12	621	0	1	1	0
343	3	34	4	0	4	26	0	1	1	0
343	3	10	5	0	2	18	0	1	1	0
343	3	15	8	0	28	277	0	1	0	0
343	3	60	17	0	28	277	0	1	1	0
343	3	49	18	0	0	7	0	1	0	0
343	3	9	19	0	0	7	0	1	0	0
343	3	3	20	0	0	7	0	1	0	0
343	3	56	21	0	0	7	0	1	0	0
343	3	32	22	0	0	7	0	1	0	0
343	3	26	23	0	0	7	0	1	0	0
343	3	31	24	0	0	7	0	1	0	0
343	3	28	28	0	0	7	0	1	0	0
343	3	8	29	0	0	7	0	1	0	0
343	7	42	3	0	2	87	0	1	1	0
344	3	34	4	0	4	26	0	1	1	0
344	3	10	5	0	2	18	0	1	1	0
344	3	60	17	0	28	277	0	1	0	0
344	3	49	18	0	28	277	0	1	0	0
344	3	9	19	0	0	7	0	1	0	0
344	3	3	20	0	0	7	0	1	0	0
344	3	58	30	0	0	7	0	1	0	0
344	3	13	31	0	0	7	0	1	0	0
344	3	52	32	0	0	7	0	1	0	0
344	3	14	34	0	28	277	2	0	0	0
344	3	25	37	0	0	7	0	1	0	0
344	3	33	38	0	0	7	0	1	0	0
344	3	1	39	0	28	277	0	1	0	0
344	1	5	2	0	10	1095	0	1	1	0
345	3	34	4	0	4	26	0	1	0	0
345	3	10	5	0	2	18	0	1	1	0
345	3	56	21	0	0	7	0	1	0	0
345	3	32	22	0	0	7	0	1	0	0
345	3	26	23	0	0	7	0	1	0	0
345	3	31	24	0	0	7	0	1	0	0
345	3	28	28	0	0	7	0	1	0	0
345	3	8	29	0	0	7	0	1	0	0
345	3	58	30	0	0	7	0	1	0	0
345	3	13	31	0	0	7	0	1	0	0
345	3	52	32	0	0	7	0	1	0	0
345	3	25	37	0	0	7	0	1	0	0
345	3	33	38	0	0	7	0	1	0	0
345	5	18	2	0	6	645	0	1	1	0
345	4	21	1	0	10	549	0	1	1	0
346	3	54	7	0	28	277	0	1	0	0
346	3	15	8	0	28	277	0	1	0	0
346	3	60	17	0	28	277	0	1	0	0
346	3	49	18	0	28	277	0	1	0	0
346	3	9	19	0	28	277	0	1	1	0
346	3	3	20	0	28	277	0	1	1	0
346	3	56	21	0	0	7	0	1	0	0
346	3	32	22	0	0	7	0	1	0	0
346	3	26	23	0	0	7	0	1	0	0
346	3	31	24	0	0	7	0	1	0	0
346	3	28	28	0	0	7	0	1	0	0
346	3	8	29	0	0	7	0	1	0	0
346	3	58	30	0	0	7	0	1	0	0
346	3	13	31	0	0	7	0	1	0	0
346	3	52	32	0	0	7	0	1	0	0
346	3	53	35	0	28	277	2	0	1	0
347	3	34	4	0	4	26	1	0	1	0
347	3	10	5	0	2	18	0	1	1	0
347	3	54	7	0	28	277	1	0	0	0
347	3	15	8	0	28	277	1	0	0	0
347	3	60	17	0	28	277	0	1	0	0
347	3	49	18	0	28	277	0	1	0	0
347	3	9	19	0	28	277	0	1	0	0
347	3	3	20	0	28	277	0	1	0	0
347	3	56	21	0	28	277	0	1	0	0
347	3	32	22	0	0	7	0	1	0	0
347	3	40	33	0	28	277	0	1	0	0
347	3	25	37	0	0	7	0	1	0	0
347	3	33	38	0	0	7	0	1	0	0
347	5	11	3	0	12	621	0	1	1	0
347	5	51	5	0	16	967	0	1	1	0
347	2	35	1	0	4	453	0	1	1	0
348	3	34	4	0	4	26	0	1	0	0
348	3	10	5	0	2	18	0	1	0	0
348	3	26	23	0	0	7	0	1	0	0
348	3	31	24	0	0	7	0	1	0	0
348	3	28	28	0	0	7	0	1	0	0
348	3	8	29	0	0	7	0	1	0	0
348	3	58	30	0	0	7	0	1	0	0
348	3	13	31	0	0	7	0	1	0	0
348	3	52	32	0	0	7	0	1	0	0
348	3	53	35	0	28	277	1	0	0	0
348	3	25	37	0	0	7	0	1	0	0
348	3	33	38	0	0	7	0	1	0	0
348	3	1	39	0	28	277	2	0	1	0
348	4	24	3	0	14	807	0	1	1	0
349	3	60	17	0	28	277	0	1	0	0
349	3	49	18	0	28	277	0	1	0	0
349	3	9	19	0	28	277	0	1	0	0
349	3	3	20	0	28	277	0	1	0	0
349	3	56	21	0	28	277	0	1	0	0
349	3	32	22	0	28	277	0	1	0	0
349	3	26	23	0	28	277	0	1	0	0
349	3	31	24	0	0	7	0	1	0	0
349	3	28	28	0	0	7	0	1	0	0
349	3	8	29	0	0	7	0	1	0	0
349	3	58	30	0	0	7	0	1	0	0
349	3	13	31	0	0	7	0	1	0	0
349	3	52	32	0	0	7	0	1	0	0
349	3	14	34	0	28	277	1	0	0	0
349	3	25	37	0	0	7	0	1	0	0
349	3	33	38	0	0	7	0	1	0	0
349	5	12	4	0	20	2673	1	0	1	0
350	3	34	4	0	4	26	0	1	0	0
350	3	10	5	0	2	18	0	1	1	0
350	3	60	17	0	28	277	0	1	0	0
350	3	49	18	0	28	277	0	1	0	0
350	3	9	19	0	28	277	0	1	0	0
350	3	3	20	0	28	277	0	1	0	0
350	3	56	21	0	28	277	0	1	0	0
350	3	32	22	0	28	277	0	1	0	0
350	3	26	23	0	28	277	0	1	0	0
350	3	31	24	0	28	277	0	1	0	0
350	3	28	28	0	0	7	0	1	0	0
350	3	8	29	0	0	7	0	1	0	0
350	3	58	30	0	0	7	0	1	0	0
350	5	19	1	0	10	1095	0	1	1	0
350	4	23	5	0	10	549	0	1	1	0
351	3	34	4	0	4	26	0	1	0	0
351	3	10	5	0	2	18	0	1	1	0
351	3	59	6	0	28	277	0	1	1	0
351	3	49	18	0	28	277	1	0	1	0
351	3	9	19	0	28	277	0	1	0	0
351	3	3	20	0	28	277	0	1	0	0
351	3	13	31	0	0	7	0	1	0	0
351	3	52	32	0	0	7	0	1	0	0
351	3	14	34	0	28	277	3	0	1	0
351	3	53	35	0	28	277	0	1	0	0
351	3	25	37	0	0	7	0	1	0	0
351	3	33	38	0	0	7	0	1	0	0
351	3	1	39	0	28	277	1	0	0	0
351	4	30	4	0	14	807	0	1	1	0
352	3	34	4	0	4	26	0	1	0	0
352	3	10	5	0	2	18	0	1	1	0
352	3	56	21	0	28	277	0	1	0	0
352	3	32	22	0	28	277	0	1	0	0
352	3	26	23	0	28	277	0	1	0	0
352	3	31	24	0	28	277	0	1	0	0
352	3	28	28	0	0	7	0	1	0	0
352	3	8	29	0	0	7	0	1	0	0
352	3	58	30	0	0	7	0	1	0	0
352	3	13	31	0	0	7	0	1	0	0
352	3	52	32	0	0	7	0	1	0	0
352	3	25	37	0	0	7	0	1	0	0
352	3	33	38	0	0	7	0	1	0	0
352	1	2	1	0	12	1239	0	1	1	0
352	5	12	4	0	20	2673	0	1	1	0
352	2	37	2	0	10	549	0	1	1	0
352	2	39	3	0	12	621	0	1	1	0
353	3	49	18	0	28	277	0	1	1	0
353	3	9	19	0	28	277	0	1	1	0
353	3	3	20	0	28	277	0	1	0	0
353	3	56	21	0	28	277	0	1	0	0
353	3	32	22	0	28	277	0	1	0	0
353	3	26	23	0	28	277	0	1	0	0
353	3	31	24	0	28	277	0	1	0	0
353	3	28	28	0	0	7	0	1	0	0
353	3	8	29	0	0	7	0	1	0	0
353	3	58	30	0	0	7	0	1	0	0
353	3	13	31	0	0	7	0	1	0	0
353	3	52	32	0	0	7	0	1	0	0
353	3	25	37	0	0	7	0	1	0	0
353	3	33	38	0	0	7	0	1	0	0
353	3	1	39	0	28	277	0	1	1	0
353	7	42	3	0	2	87	0	1	1	0
354	3	10	5	0	2	18	0	1	1	0
354	3	54	7	0	28	277	2	0	0	0
354	3	15	8	0	28	277	2	0	0	0
354	3	3	20	0	28	277	1	0	0	0
354	3	56	21	0	28	277	1	0	0	0
354	3	32	22	0	28	277	0	1	0	0
354	3	26	23	0	28	277	0	1	0	0
354	3	31	24	0	28	277	0	1	0	0
354	3	28	28	0	28	277	0	1	0	0
354	3	8	29	0	0	7	0	1	0	0
354	3	58	30	0	0	7	0	1	0	0
354	3	13	31	0	0	7	0	1	0	0
354	3	52	32	0	0	7	0	1	0	0
354	3	40	33	0	28	277	1	0	0	0
354	1	5	2	0	10	1095	0	1	1	0
355	3	10	5	0	2	18	0	1	1	0
355	3	54	7	0	28	277	0	1	0	0
355	3	3	20	0	28	277	0	1	0	0
355	3	56	21	0	28	277	0	1	0	0
355	3	32	22	0	28	277	0	1	0	0
355	3	26	23	0	28	277	0	1	0	0
355	3	8	29	0	28	277	0	1	0	0
355	3	58	30	0	0	7	0	1	0	0
355	3	13	31	0	0	7	0	1	0	0
355	3	52	32	0	0	7	0	1	0	0
355	3	53	35	0	28	277	2	0	1	0
355	3	25	37	0	0	7	0	1	0	0
355	3	33	38	0	0	7	0	1	0	0
355	5	18	2	0	6	645	0	1	1	0
355	4	21	1	0	10	549	0	1	1	0
356	3	10	5	0	2	18	0	1	1	0
356	3	15	8	0	28	277	0	1	1	0
356	3	32	22	0	28	277	1	0	1	0
356	3	26	23	0	28	277	1	0	0	0
356	3	31	24	0	28	277	0	1	0	0
356	3	28	28	0	28	277	0	1	1	0
356	3	8	29	0	28	277	0	1	0	0
356	3	58	30	0	28	277	0	1	1	0
356	3	13	31	0	0	7	0	1	0	0
356	3	52	32	0	0	7	0	1	0	0
356	3	14	34	0	28	277	2	0	1	0
356	3	25	37	0	0	7	0	1	0	0
356	3	33	38	0	0	7	0	1	0	0
357	3	10	5	0	2	18	0	1	1	0
357	3	60	17	0	28	277	1	0	0	0
357	3	26	23	0	28	277	0	1	0	0
357	3	31	24	0	28	277	1	0	0	0
357	3	28	28	0	28	277	0	1	0	0
357	3	8	29	0	28	277	0	1	0	0
357	3	58	30	0	28	277	0	1	0	0
357	3	13	31	0	28	277	0	1	0	0
357	3	52	32	0	0	7	0	1	0	0
357	3	40	33	0	28	277	0	1	0	0
357	3	25	37	0	0	7	0	1	0	0
357	3	33	38	0	0	7	0	1	0	0
357	5	11	3	0	12	621	0	1	1	0
357	5	51	5	0	16	967	0	1	1	0
357	2	35	1	0	4	453	0	1	1	0
358	3	10	5	0	2	18	0	1	0	0
358	3	60	17	0	28	277	0	1	0	0
358	3	49	18	0	28	277	0	1	0	0
358	3	31	24	0	28	277	0	1	0	0
358	3	28	28	0	28	277	0	1	0	0
358	3	8	29	0	28	277	0	1	0	0
358	3	58	30	0	28	277	0	1	0	0
358	3	52	32	0	28	277	0	1	1	0
358	3	53	35	0	28	277	1	0	0	0
358	3	25	37	0	0	7	0	1	0	0
358	3	33	38	0	0	7	0	1	0	0
358	3	1	39	0	28	277	2	0	1	0
358	4	24	3	0	14	807	0	1	1	0
359	3	34	4	0	4	26	1	0	1	0
359	3	10	5	0	2	26	0	1	0	0
359	3	9	19	0	28	469	0	1	0	0
359	3	13	31	0	28	469	0	1	1	0
359	3	52	32	0	28	469	0	1	1	0
359	3	25	37	0	0	15	0	1	1	0
359	3	33	38	0	0	15	0	1	1	0
360	3	34	4	0	4	26	0	1	1	0
360	3	10	5	0	2	18	0	1	0	0
360	3	28	28	0	28	277	0	1	0	0
360	3	8	29	0	28	277	0	1	0	0
360	3	58	30	0	28	277	0	1	0	0
360	3	13	31	0	28	277	0	1	0	0
360	3	52	32	0	28	277	0	1	0	0
360	3	14	34	0	28	277	0	1	0	0
360	3	25	37	0	0	7	0	1	0	0
360	3	33	38	0	0	7	0	1	0	0
360	5	19	1	0	10	1095	0	1	1	0
360	4	23	5	0	10	549	0	1	1	0
361	3	34	4	0	4	26	0	1	0	0
361	3	10	5	0	2	18	0	1	0	0
361	3	59	6	0	28	277	0	1	1	0
361	3	54	7	0	28	277	3	0	0	0
361	3	15	8	0	28	277	3	0	0	0
361	3	3	20	0	28	277	2	0	1	0
361	3	56	21	0	28	277	2	0	1	0
361	3	28	28	0	28	277	1	0	1	0
361	3	8	29	0	28	277	0	1	0	0
361	3	58	30	0	28	277	0	1	0	0
361	3	53	35	0	28	277	0	1	0	0
361	3	25	37	0	0	7	0	1	0	0
361	3	33	38	0	0	7	0	1	0	0
361	4	30	4	0	14	807	0	1	1	0
362	3	34	4	0	4	26	0	1	0	0
362	3	10	5	0	2	18	0	1	1	0
362	3	54	7	0	28	277	1	0	0	0
362	3	28	28	0	28	277	0	1	0	0
362	3	8	29	0	28	277	1	0	0	0
362	3	58	30	0	28	277	0	1	0	0
362	3	13	31	0	28	277	0	1	0	0
362	3	52	32	0	28	277	0	1	0	0
362	3	25	37	0	0	7	0	1	0	0
362	3	33	38	0	0	7	0	1	0	0
362	1	2	1	0	12	1239	0	1	1	0
362	5	12	4	0	20	2673	0	1	0	0
362	2	37	2	0	10	549	0	1	1	0
362	2	39	3	0	12	621	0	1	1	0
363	3	56	21	0	28	373	0	1	1	0
363	3	28	28	0	28	373	0	1	0	0
363	3	8	29	0	28	373	0	1	1	0
363	3	58	30	0	28	373	0	1	0	0
363	3	13	31	0	28	373	0	1	0	0
363	3	52	32	0	28	373	0	1	0	0
363	3	25	37	0	28	373	0	1	1	0
363	3	33	38	0	0	11	0	1	1	0
363	3	1	39	0	28	373	0	1	1	0
363	7	42	3	0	2	87	0	1	1	0
364	3	60	17	0	28	277	2	0	0	0
364	3	3	20	0	28	373	0	1	0	0
364	3	31	24	0	28	277	2	0	0	0
364	3	13	31	0	28	277	1	0	0	0
364	3	52	32	0	28	373	0	1	0	0
364	3	40	33	0	28	277	1	0	0	0
364	3	25	37	0	28	373	0	1	0	0
364	3	33	38	0	28	373	0	1	0	0
364	1	5	2	0	10	1095	0	1	1	0
365	3	54	7	0	28	373	0	1	0	0
365	3	32	22	0	28	373	0	1	0	0
365	3	26	23	0	28	373	0	1	0	0
365	3	13	31	0	28	373	0	1	0	0
365	3	52	32	0	28	373	0	1	0	0
365	3	53	35	0	28	277	2	0	1	0
365	3	25	37	0	28	373	0	1	0	0
365	3	33	38	0	28	373	0	1	0	0
365	5	18	2	0	6	645	0	1	1	0
365	4	21	1	0	10	549	0	1	1	0
366	3	15	8	0	28	469	0	1	1	0
366	3	31	24	0	28	469	0	1	1	0
366	3	13	31	0	28	469	0	1	0	0
366	3	40	33	0	28	469	0	1	1	0
366	3	25	37	0	28	469	0	1	0	0
366	3	33	38	0	28	469	0	1	0	0
367	3	60	17	0	28	749	0	1	0	0
367	3	58	30	0	28	277	1	0	0	0
367	3	14	34	0	28	277	1	0	0	0
367	5	11	3	0	12	621	0	1	1	0
367	5	51	5	0	16	967	0	1	1	0
367	2	35	1	0	4	453	0	1	1	0
368	3	49	18	0	28	549	0	1	1	0
368	3	58	30	0	28	549	0	1	0	0
368	3	53	35	0	28	277	1	0	0	0
368	3	25	37	0	28	549	0	1	0	0
368	3	33	38	0	28	549	0	1	0	0
368	4	24	3	0	14	807	0	1	1	0
369	3	34	4	0	4	26	1	0	1	0
369	3	10	5	0	2	26	0	1	1	0
369	3	54	7	0	28	277	2	0	0	0
369	3	8	29	0	28	277	2	0	0	0
369	3	25	37	0	28	469	0	1	0	0
369	3	33	38	0	28	469	0	1	0	0
369	5	12	4	0	20	2673	1	0	1	0
370	3	34	4	0	4	41	0	1	1	0
370	3	10	5	0	2	26	0	1	1	0
370	3	9	19	0	28	469	0	1	0	0
370	3	8	29	0	28	469	0	1	0	0
370	3	14	34	0	28	469	0	1	0	0
370	3	25	37	0	28	469	0	1	0	0
370	3	33	38	0	28	469	0	1	0	0
370	5	19	1	0	10	1095	0	1	1	0
370	4	23	5	0	10	549	0	1	1	0
371	3	34	4	0	4	26	0	1	0	0
371	3	10	5	0	2	18	0	1	0	0
371	3	59	6	0	28	277	0	1	0	0
371	3	60	17	0	28	277	3	0	1	0
371	3	3	20	0	28	373	1	0	1	0
371	3	31	24	0	28	277	3	0	1	0
371	3	13	31	0	28	277	2	0	1	0
371	3	52	32	0	28	373	1	0	0	0
371	3	40	33	0	28	277	2	0	0	0
371	3	53	35	0	28	277	0	1	0	0
371	3	33	38	0	28	373	1	0	0	0
371	4	30	4	0	14	807	0	1	1	0
372	3	54	7	0	28	373	1	0	0	0
372	3	32	22	0	28	373	1	0	0	0
372	3	26	23	0	28	373	1	0	0	0
372	3	52	32	0	28	645	0	1	0	0
372	1	2	1	0	12	1239	0	1	1	0
372	5	12	4	0	20	2673	0	1	0	0
372	2	37	2	0	10	549	0	1	1	0
372	2	39	3	0	12	621	0	1	1	0
373	3	56	21	0	28	749	0	1	1	0
373	3	28	28	0	28	749	0	1	1	0
373	3	1	39	0	28	749	0	1	1	0
373	7	42	3	0	2	87	0	1	1	0
374	3	60	17	0	28	749	1	0	0	0
374	3	3	20	0	28	645	0	1	0	0
374	3	58	30	0	28	277	2	0	0	0
374	3	14	34	0	28	277	2	0	0	0
374	1	5	2	0	10	1095	0	1	1	0
375	3	54	7	0	28	645	0	1	0	0
375	3	32	22	0	28	645	0	1	0	0
375	3	26	23	0	28	645	0	1	0	0
375	3	53	35	0	28	277	2	0	1	0
375	5	18	2	0	6	645	0	1	1	0
375	4	21	1	0	10	549	0	1	1	0
376	3	54	7	0	28	277	3	0	1	0
376	3	15	8	0	28	469	0	1	1	0
376	3	31	24	0	28	469	0	1	1	0
376	3	8	29	0	28	277	3	0	1	0
376	3	13	31	0	28	469	0	1	1	0
376	3	40	33	0	28	469	0	1	1	0
377	3	60	17	0	28	645	0	1	0	0
377	3	9	19	0	28	469	1	0	0	0
377	3	58	30	0	28	645	0	1	0	0
377	3	14	34	0	28	469	1	0	0	0
377	5	11	3	0	12	621	0	1	1	0
377	5	51	5	0	16	967	0	1	1	0
377	2	35	1	0	4	453	0	1	1	0
378	3	59	6	0	28	277	1	0	0	0
378	3	49	18	0	28	549	0	1	0	0
378	3	52	32	0	28	373	2	0	1	0
378	3	53	35	0	28	277	1	0	0	0
378	3	33	38	0	28	373	2	0	1	0
378	4	24	3	0	14	807	0	1	1	0
379	3	34	4	0	4	32	0	1	1	0
379	3	10	5	0	2	22	0	1	1	0
379	3	54	7	0	28	373	2	0	0	0
379	3	9	19	0	28	373	0	1	0	0
379	3	32	22	0	28	373	2	0	0	0
379	3	26	23	0	28	373	2	0	0	0
379	3	25	37	0	28	373	0	1	0	0
379	3	33	38	0	28	373	0	1	0	0
379	5	12	4	0	20	2673	1	0	1	0
380	3	34	4	0	4	61	0	1	1	0
380	3	10	5	0	2	37	0	1	1	0
380	3	8	29	0	28	645	0	1	0	0
380	3	14	34	0	28	645	0	1	0	0
380	5	19	1	0	10	1095	0	1	1	0
380	4	23	5	0	10	549	0	1	1	0
381	3	59	6	0	28	469	0	1	0	0
381	3	60	17	0	28	749	2	0	1	0
381	3	3	20	0	28	645	1	0	0	0
381	3	58	30	0	28	277	3	0	1	0
381	3	52	32	0	28	469	0	1	0	0
381	3	14	34	0	28	277	3	0	0	0
381	3	53	35	0	28	469	0	1	0	0
381	4	30	4	0	14	807	0	1	1	0
382	3	54	7	0	28	645	1	0	0	0
382	3	32	22	0	28	645	1	0	0	0
382	3	26	23	0	28	645	1	0	0	0
382	1	2	1	0	12	1239	0	1	1	0
382	5	12	4	0	20	2673	0	1	0	0
382	2	37	2	0	10	549	0	1	1	0
382	2	39	3	0	12	621	0	1	1	0
383	3	56	21	0	28	749	0	1	1	0
383	3	28	28	0	28	749	0	1	1	0
383	3	1	39	0	28	749	0	1	1	0
383	7	42	3	0	2	87	0	1	1	0
384	3	60	17	0	28	645	1	0	0	0
384	3	9	19	0	28	469	2	0	0	0
384	3	3	20	0	28	549	0	1	0	0
384	3	58	30	0	28	645	1	0	0	0
384	3	14	34	0	28	469	2	0	0	0
384	1	5	2	0	10	1095	0	1	1	0
385	3	59	6	0	28	277	2	0	1	0
385	3	54	7	0	28	469	0	1	0	0
385	3	49	18	0	28	549	1	0	0	0
385	3	32	22	0	28	469	0	1	0	0
385	3	26	23	0	28	469	0	1	0	0
385	3	53	35	0	28	277	2	0	1	0
385	5	18	2	0	6	645	0	1	1	0
385	4	21	1	0	10	549	0	1	1	0
386	3	54	7	0	28	373	3	0	1	0
386	3	15	8	0	28	277	0	1	1	0
386	3	9	19	0	28	373	1	0	1	0
386	3	32	22	0	28	373	3	0	1	0
386	3	26	23	0	28	373	3	0	1	0
386	3	31	24	0	28	277	0	1	1	0
386	3	13	31	0	28	277	0	1	1	0
386	3	40	33	0	28	277	0	1	0	0
386	3	25	37	0	28	373	1	0	1	0
386	3	33	38	0	28	373	1	0	1	0
387	3	60	17	0	28	645	0	1	0	0
387	3	8	29	0	28	645	1	0	0	0
387	3	58	30	0	28	645	0	1	0	0
387	3	14	34	0	28	645	1	0	0	0
387	5	11	3	0	12	621	0	1	1	0
387	5	51	5	0	16	967	0	1	1	0
387	2	35	1	0	4	453	0	1	1	0
388	3	59	6	0	28	469	1	0	0	0
388	3	49	18	0	28	549	0	1	1	0
388	3	3	20	0	28	645	2	0	1	0
388	3	52	32	0	28	469	1	0	0	0
388	3	53	35	0	28	469	1	0	0	0
388	4	24	3	0	14	807	0	1	1	0
389	3	34	4	0	4	32	0	1	1	0
389	3	10	5	0	2	22	0	1	1	0
389	3	54	7	0	28	645	2	0	0	0
389	3	9	19	0	28	373	0	1	0	0
389	3	32	22	0	28	645	2	0	0	0
389	3	26	23	0	28	645	2	0	0	0
389	3	25	37	0	28	373	0	1	0	0
389	3	33	38	0	28	373	0	1	0	0
389	5	12	4	0	20	2673	1	0	1	0
390	3	34	4	0	4	61	0	1	1	0
390	3	10	5	0	2	37	0	1	1	0
390	3	8	29	0	28	645	0	1	0	0
390	3	14	34	0	28	645	0	1	0	0
390	5	19	1	0	10	1095	0	1	1	0
390	4	23	5	0	10	549	0	1	1	0
391	3	59	6	0	28	373	0	1	1	0
391	3	60	17	0	28	645	2	0	1	0
391	3	9	19	0	28	469	3	0	1	0
