% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
379	6	4	1	0	28	4395	0	1	0
379	8	17	2	0	28	4395	0	1	0
379	10	36	1	0	28	4395	2	0	0
379	12	47	1	0	28	4395	0	1	0
380	2	35	1	0	28	4395	0	1	0
380	3	60	17	0	18	1980	1	0	0
380	9	20	1	0	28	4395	1	0	0
380	10	45	3	0	28	4395	0	1	0
381	3	8	29	0	18	1980	1	0	0
381	4	30	4	0	28	4395	1	0	0
381	5	51	5	0	8	839	0	1	0
381	6	6	2	0	28	4395	0	1	0
381	8	43	1	0	28	4395	0	1	0
381	13	22	2	0	28	4395	2	0	0
382	3	14	34	0	18	1980	0	1	0
382	4	24	3	0	10	935	0	1	0
382	5	11	3	0	10	935	0	1	0
382	7	44	1	0	28	4395	0	1	0
382	10	36	1	0	28	4395	1	0	0
383	1	2	1	0	28	4395	1	0	0
383	3	15	8	0	16	1836	2	0	0
383	4	23	5	0	10	935	0	1	0
383	6	41	3	0	28	4395	0	1	0
383	9	20	1	0	28	4395	0	1	0
383	13	22	2	0	28	4395	1	0	0
384	1	5	2	0	28	4395	1	0	0
384	3	3	20	0	14	1527	0	1	0
384	4	30	4	0	28	4395	0	1	0
384	5	19	1	0	2	269	0	1	0
384	10	38	2	0	28	4395	1	0	0
384	11	46	2	0	28	4395	0	1	0
385	3	13	31	0	22	2769	0	1	0
385	4	21	1	0	28	4395	1	0	0
385	7	50	2	0	28	4395	1	0	0
385	10	36	1	0	28	4395	0	1	0
385	11	57	1	0	28	4395	1	0	0
385	13	48	1	0	28	4395	0	1	0
386	1	2	1	0	28	4395	0	1	0
386	2	37	2	0	6	621	0	1	0
386	3	28	28	0	20	2385	0	1	0
386	4	29	2	0	28	4395	1	0	0
386	5	18	2	0	28	4395	1	0	0
386	6	4	1	0	28	4395	1	0	0
386	8	17	2	0	28	4395	1	0	0
386	13	22	2	0	28	4395	0	1	0
387	2	35	1	0	28	4395	1	0	0
387	3	9	19	0	16	1836	0	1	0
387	5	12	4	0	28	4395	0	1	0
387	7	42	3	0	28	4395	0	1	0
387	8	16	3	0	28	4395	0	1	0
387	10	38	2	0	28	4395	0	1	0
388	1	5	2	0	28	4395	0	1	0
388	2	39	3	0	2	269	0	1	0
388	3	54	7	0	24	3182	0	1	0
388	4	21	1	0	28	4395	0	1	0
388	6	6	2	0	28	4395	1	0	0
388	7	50	2	0	28	4395	0	1	0
388	11	57	1	0	28	4395	0	1	0
388	13	22	2	0	28	4395	3	0	0
389	3	14	34	0	18	1980	1	0	0
389	4	29	2	0	28	4395	0	1	0
389	5	18	2	0	28	4395	0	1	0
389	6	4	1	0	28	4395	0	1	0
389	8	17	2	0	28	4395	0	1	0
389	10	45	3	0	28	4395	0	1	0
389	12	47	1	0	28	4395	0	1	0
390	2	35	1	0	28	4395	0	1	0
390	3	33	38	0	22	2769	0	1	0
390	9	20	1	0	28	4395	1	0	0
391	3	3	20	0	14	1527	1	0	0
391	4	30	4	0	28	4395	1	0	0
391	5	51	5	0	8	839	0	1	0
391	6	6	2	0	28	4395	0	1	0
391	8	43	1	0	28	4395	0	1	0
392	3	13	31	0	22	2769	1	0	0
392	4	24	3	0	10	935	0	1	0
392	5	11	3	0	10	935	0	1	0
392	7	44	1	0	28	4395	0	1	0
392	10	36	1	0	28	4395	1	0	0
393	1	2	1	0	28	4395	1	0	0
393	3	28	28	0	20	2385	1	0	0
393	4	23	5	0	10	935	0	1	0
393	6	41	3	0	28	4395	0	1	0
393	9	20	1	0	28	4395	0	1	0
393	13	22	2	0	28	4395	1	0	0
394	3	52	32	0	18	1980	0	1	0
394	4	30	4	0	8	839	0	1	0
394	5	12	4	0	28	4395	1	0	0
394	8	16	3	0	28	4395	1	0	0
394	10	38	2	0	28	4395	1	0	0
394	11	46	2	0	28	4395	0	1	0
395	1	5	2	0	28	4395	1	0	0
395	3	54	7	0	24	3182	1	0	0
395	4	21	1	0	28	4395	1	0	0
395	5	19	1	0	2	269	0	1	0
395	7	50	2	0	28	4395	1	0	0
395	10	36	1	0	28	4395	0	1	0
395	11	57	1	0	28	4395	1	0	0
395	13	48	1	0	28	4395	0	1	0
396	1	2	1	0	2	269	0	1	0
396	2	37	2	0	6	621	0	1	0
396	3	25	37	0	18	1980	0	1	0
396	5	18	2	0	28	4395	1	0	0
396	6	4	1	0	28	4395	1	0	0
396	8	17	2	0	28	4395	1	0	0
396	13	22	2	0	2	269	0	1	0
397	2	35	1	0	28	4395	1	0	0
397	3	33	38	0	22	2769	1	0	0
397	5	12	4	0	28	4395	0	1	0
397	7	42	3	0	28	4395	0	1	0
397	8	16	3	0	28	4395	0	1	0
397	10	38	2	0	28	4395	0	1	0
398	1	5	2	0	28	4395	0	1	0
398	2	39	3	0	2	269	0	1	0
398	3	27	2	0	22	2769	0	1	0
398	4	21	1	0	28	4395	0	1	0
398	6	6	2	0	28	4395	1	0	0
398	7	50	2	0	28	4395	0	1	0
398	11	57	1	0	28	4395	0	1	0
399	3	56	21	0	14	1527	0	1	0
399	4	29	2	0	28	4395	0	1	0
399	5	18	2	0	28	4395	0	1	0
399	6	4	1	0	28	4395	0	1	0
399	8	17	2	0	28	4395	0	1	0
399	10	45	3	0	28	4395	0	1	0
399	12	47	1	0	28	4395	0	1	0
400	2	35	1	0	28	4395	0	1	0
400	3	1	39	0	16	1836	0	1	0
400	9	20	1	0	28	4395	1	0	0
401	3	52	32	0	18	1980	1	0	0
401	5	51	5	0	8	839	0	1	0
401	6	6	2	0	28	4395	0	1	0
401	8	16	3	0	28	4395	2	0	0
402	3	31	24	0	22	2769	0	1	0
402	4	24	3	0	10	935	0	1	0
402	5	11	3	0	8	839	0	1	0
402	7	50	2	0	28	4395	2	0	0
402	8	43	1	0	28	4395	0	1	0
402	10	36	1	0	28	4395	1	0	0
403	3	25	37	0	18	1980	1	0	0
403	4	23	5	0	10	935	0	1	0
403	6	41	3	0	28	4395	0	1	0
403	7	44	1	0	28	4395	0	1	0
403	9	20	1	0	28	4395	0	1	0
404	3	58	30	0	12	1191	0	1	0
404	4	30	4	0	28	4395	0	1	0
404	5	12	4	0	28	4395	1	0	0
404	8	16	3	0	28	4395	1	0	0
404	10	38	2	0	28	4395	1	0	0
404	11	46	2	0	28	4395	0	1	0
405	1	5	2	0	28	4395	1	0	0
405	3	27	2	0	22	2769	1	0	0
405	4	21	1	0	28	4395	1	0	0
405	5	19	1	0	2	269	0	1	0
405	7	50	2	0	28	4395	1	0	0
405	10	36	1	0	28	4395	0	1	0
405	11	57	1	0	28	4395	1	0	0
405	13	48	1	0	28	4395	0	1	0
406	1	2	1	0	2	269	0	1	0
406	2	37	2	0	6	621	0	1	0
406	3	59	6	0	14	1527	0	1	0
406	5	18	2	0	28	4395	1	0	0
406	6	4	1	0	28	4395	1	0	0
406	8	17	2	0	28	4395	1	0	0
406	13	22	2	0	28	4395	0	1	0
407	2	35	1	0	28	4395	1	0	0
407	3	15	8	0	16	1836	0	1	0
407	5	12	4	0	28	4395	0	1	0
407	7	42	3	0	28	4395	0	1	0
407	8	16	3	0	28	4395	0	1	0
407	10	38	2	0	28	4395	0	1	0
408	1	5	2	0	28	4395	0	1	0
408	2	39	3	0	2	269	0	1	0
408	3	10	5	0	20	2385	0	1	0
408	4	21	1	0	28	4395	0	1	0
408	6	6	2	0	28	4395	1	0	0
408	7	50	2	0	28	4395	0	1	0
408	8	16	3	0	28	4395	3	0	0
408	11	57	1	0	28	4395	0	1	0
409	3	31	24	0	22	2769	1	0	0
409	4	29	2	0	28	4395	0	1	0
409	5	18	2	0	28	4395	0	1	0
409	6	4	1	0	28	4395	0	1	0
409	7	50	2	0	28	4395	3	0	0
409	8	17	2	0	28	4395	0	1	0
409	10	45	3	0	28	4395	0	1	0
409	12	47	1	0	28	4395	0	1	0
410	2	35	1	0	28	4395	0	1	0
410	3	32	22	0	28	4395	0	1	0
410	9	20	1	0	28	4395	1	0	0
411	3	40	33	0	22	2769	0	1	0
411	4	30	4	0	28	4395	1	0	0
411	5	51	5	0	8	839	0	1	0
411	6	6	2	0	28	4395	0	1	0
411	8	16	3	0	28	4395	2	0	0
412	3	56	21	0	22	2769	0	1	0
412	4	24	3	0	10	935	0	1	0
412	5	11	3	0	8	839	0	1	0
412	7	50	2	0	28	4395	2	0	0
412	8	43	1	0	28	4395	0	1	0
412	10	36	1	0	28	4395	1	0	0
413	3	59	6	0	14	1527	1	0	0
413	4	23	5	0	10	935	0	1	0
413	6	41	3	0	28	4395	0	1	0
413	7	44	1	0	28	4395	0	1	0
413	9	20	1	0	28	4395	0	1	0
413	13	22	2	0	28	4395	1	0	0
414	3	15	8	0	16	1836	1	0	0
414	4	30	4	0	28	4395	0	1	0
414	5	12	4	0	28	4395	1	0	0
414	10	38	2	0	28	4395	1	0	0
414	11	46	2	0	28	4395	0	1	0
415	1	5	2	0	28	4395	1	0	0
415	3	10	5	0	20	2385	1	0	0
415	4	21	1	0	28	4395	1	0	0
415	5	19	1	0	2	269	0	1	0
415	7	50	2	0	28	4395	1	0	0
415	10	36	1	0	28	4395	0	1	0
415	11	57	1	0	28	4395	1	0	0
415	13	48	1	0	28	4395	0	1	0
416	1	2	1	0	2	269	0	1	0
416	2	37	2	0	6	621	0	1	0
416	3	60	17	0	16	1836	0	1	0
416	5	18	2	0	28	4395	1	0	0
416	6	4	1	0	28	4395	1	0	0
416	8	17	2	0	28	4395	1	0	0
416	13	22	2	0	28	4395	0	1	0
417	2	35	1	0	28	4395	1	0	0
417	3	32	22	0	28	4395	1	0	0
417	5	12	4	0	28	4395	0	1	0
417	7	42	3	0	28	4395	0	1	0
417	10	38	2	0	28	4395	0	1	0
418	1	5	2	0	28	4395	0	1	0
418	2	39	3	0	2	269	0	1	0
418	3	40	33	0	22	2769	1	0	0
418	4	21	1	0	28	4395	0	1	0
418	6	6	2	0	28	4395	1	0	0
418	7	50	2	0	28	4395	0	1	0
418	8	16	3	0	28	4395	3	0	0
418	11	57	1	0	28	4395	0	1	0
419	3	56	21	0	22	2769	1	0	0
419	4	29	2	0	28	4395	0	1	0
419	5	18	2	0	28	4395	0	1	0
419	6	4	1	0	28	4395	0	1	0
419	7	50	2	0	28	4395	3	0	0
419	8	16	3	0	28	4395	0	1	0
419	10	36	1	0	28	4395	2	0	0
419	12	47	1	0	28	4395	0	1	0
420	2	35	1	0	28	4395	0	1	0
420	3	55	1	0	16	1836	0	1	0
420	8	17	2	0	10	935	0	1	0
420	9	20	1	0	28	4395	1	0	0
420	10	45	3	0	28	4395	0	1	0
421	3	15	8	0	16	1836	2	0	0
421	4	30	4	0	28	4395	1	0	0
421	5	51	5	0	8	839	0	1	0
421	6	6	2	0	28	4395	0	1	0
421	8	43	1	0	28	4395	0	1	0
422	3	7	3	0	20	2385	0	1	0
422	4	24	3	0	10	935	0	1	0
422	5	11	3	0	10	935	0	1	0
422	7	50	2	0	28	4395	2	0	0
422	10	36	1	0	28	4395	1	0	0
423	3	60	17	0	16	1836	1	0	0
423	4	23	5	0	10	935	0	1	0
423	6	41	3	0	28	4395	0	1	0
423	7	44	1	0	28	4395	0	1	0
423	9	20	1	0	28	4395	0	1	0
423	13	22	2	0	28	4395	1	0	0
424	3	34	4	0	12	1191	0	1	0
424	4	30	4	0	28	4395	0	1	0
424	5	12	4	0	28	4395	1	0	0
424	10	38	2	0	28	4395	1	0	0
424	11	46	2	0	28	4395	0	1	0
425	1	5	2	0	28	4395	1	0	0
425	3	26	23	0	18	1980	0	1	0
425	4	21	1	0	28	4395	1	0	0
425	5	19	1	0	2	269	0	1	0
425	7	50	2	0	28	4395	1	0	0
425	10	36	1	0	28	4395	0	1	0
425	11	57	1	0	28	4395	1	0	0
425	13	48	1	0	28	4395	0	1	0
426	1	2	1	0	2	269	0	1	0
426	2	37	2	0	6	621	0	1	0
426	3	53	35	0	18	1980	0	1	0
426	5	18	2	0	28	4395	1	0	0
426	6	4	1	0	28	4395	1	0	0
426	8	16	3	0	28	4395	1	0	0
426	13	22	2	0	28	4395	0	1	0
427	2	35	1	0	28	4395	1	0	0
427	3	55	1	0	16	1836	1	0	0
427	5	12	4	0	28	4395	0	1	0
427	7	42	3	0	28	4395	0	1	0
427	10	38	2	0	28	4395	0	1	0
428	1	5	2	0	28	4395	0	1	0
428	2	39	3	0	2	269	0	1	0
428	3	54	7	0	24	3182	0	1	0
428	4	21	1	0	28	4395	0	1	0
428	6	6	2	0	28	4395	1	0	0
428	7	50	2	0	28	4395	0	1	0
428	11	57	1	0	28	4395	0	1	0
429	3	49	18	0	16	1836	0	1	0
429	4	29	2	0	28	4395	0	1	0
429	5	18	2	0	28	4395	0	1	0
429	6	4	1	0	28	4395	0	1	0
429	7	50	2	0	28	4395	3	0	0
429	8	17	2	0	14	1527	0	1	0
429	10	45	3	0	28	4395	0	1	0
429	12	47	1	0	28	4395	0	1	0
430	2	35	1	0	28	4395	0	1	0
430	3	32	22	0	28	4395	0	1	0
430	8	16	3	0	28	4395	0	1	0
430	9	20	1	0	28	4395	1	0	0
431	3	34	4	0	12	1191	1	0	0
431	4	30	4	0	28	4395	1	0	0
431	5	51	5	0	8	839	0	1	0
431	6	6	2	0	28	4395	0	1	0
431	8	43	1	0	28	4395	0	1	0
432	3	26	23	0	18	1980	1	0	0
432	4	24	3	0	10	935	0	1	0
432	5	11	3	0	10	935	0	1	0
432	7	50	2	0	28	4395	2	0	0
432	10	36	1	0	28	4395	1	0	0
433	3	53	35	0	18	1980	1	0	0
433	6	41	3	0	28	4395	0	1	0
433	7	44	1	0	28	4395	0	1	0
433	8	16	3	0	28	4395	2	0	0
433	9	20	1	0	28	4395	0	1	0
433	13	22	2	0	28	4395	1	0	0
434	3	34	4	0	10	935	0	1	0
434	4	23	5	0	28	4395	0	1	0
434	5	12	4	0	28	4395	1	0	0
434	10	38	2	0	28	4395	1	0	0
435	1	5	2	0	28	4395	1	0	0
435	3	54	7	0	24	3182	1	0	0
435	4	21	1	0	28	4395	1	0	0
435	7	50	2	0	28	4395	1	0	0
435	11	57	1	0	28	4395	1	0	0
435	13	48	1	0	28	4395	0	1	0
436	1	2	1	0	2	269	0	1	0
436	2	37	2	0	6	621	0	1	0
436	3	49	18	0	16	1836	1	0	0
436	4	30	4	0	14	1527	0	1	0
436	5	18	2	0	28	4395	1	0	0
436	6	4	1	0	28	4395	1	0	0
436	8	17	2	0	14	1527	1	0	0
436	10	36	1	0	28	4395	0	1	0
436	11	46	2	0	28	4395	0	1	0
436	13	22	2	0	28	4395	0	1	0
437	2	35	1	0	28	4395	1	0	0
437	3	32	22	0	28	4395	1	0	0
437	5	19	1	0	28	4395	0	1	0
437	7	42	3	0	28	4395	0	1	0
437	8	16	3	0	28	4395	1	0	0
437	10	38	2	0	28	4395	0	1	0
438	1	5	2	0	28	4395	0	1	0
438	2	39	3	0	2	269	0	1	0
438	3	27	2	0	22	2769	0	1	0
438	4	21	1	0	28	4395	0	1	0
438	5	12	4	0	28	4395	0	1	0
438	6	6	2	0	28	4395	1	0	0
438	7	50	2	0	28	4395	0	1	0
438	11	57	1	0	28	4395	0	1	0
439	3	9	19	0	16	1836	0	1	0
439	4	29	2	0	28	4395	0	1	0
439	5	18	2	0	28	4395	0	1	0
439	6	4	1	0	28	4395	0	1	0
439	8	17	2	0	14	1527	0	1	0
439	12	47	1	0	28	4395	0	1	0
440	2	35	1	0	28	4395	0	1	0
440	3	33	38	0	22	2769	0	1	0
440	8	16	3	0	28	4395	3	0	0
440	9	20	1	0	28	4395	1	0	0
440	10	45	3	0	28	4395	0	1	0
441	3	34	4	0	10	935	1	0	0
441	4	23	5	0	28	4395	1	0	0
441	5	51	5	0	8	839	0	1	0
441	6	6	2	0	28	4395	0	1	0
441	8	16	3	0	28	4395	0	1	0
442	3	31	24	0	28	4395	0	1	0
442	4	24	3	0	10	935	0	1	0
442	5	11	3	0	10	935	0	1	0
442	7	50	2	0	28	4395	2	0	0
442	8	43	1	0	28	4395	0	1	0
443	3	14	34	0	20	2385	0	1	0
443	4	30	4	0	14	1527	1	0	0
443	6	41	3	0	28	4395	0	1	0
443	7	44	1	0	28	4395	0	1	0
443	9	20	1	0	28	4395	0	1	0
443	10	36	1	0	28	4395	1	0	0
443	13	22	2	0	28	4395	1	0	0
444	3	52	32	0	18	1980	0	1	0
444	4	23	5	0	8	839	0	1	0
444	8	16	3	0	28	4395	2	0	0
444	10	38	2	0	28	4395	1	0	0
445	1	5	2	0	28	4395	1	0	0
445	3	27	2	0	22	2769	1	0	0
445	4	21	1	0	28	4395	1	0	0
445	5	12	4	0	28	4395	1	0	0
445	7	50	2	0	28	4395	1	0	0
445	11	57	1	0	28	4395	1	0	0
445	13	48	1	0	28	4395	0	1	0
446	1	2	1	0	2	269	0	1	0
446	2	37	2	0	6	621	0	1	0
446	3	8	29	0	20	2385	0	1	0
446	4	29	2	0	28	4395	1	0	0
446	5	18	2	0	28	4395	1	0	0
446	6	4	1	0	28	4395	1	0	0
446	8	17	2	0	14	1527	1	0	0
446	10	36	1	0	28	4395	0	1	0
446	11	46	2	0	28	4395	0	1	0
446	13	22	2	0	28	4395	0	1	0
447	2	35	1	0	28	4395	1	0	0
447	3	33	38	0	22	2769	1	0	0
447	4	30	4	0	14	1527	0	1	0
447	5	12	4	0	10	935	0	1	0
447	7	42	3	0	28	4395	0	1	0
447	8	16	3	0	28	4395	0	1	0
447	10	38	2	0	28	4395	0	1	0
448	1	5	2	0	28	4395	0	1	0
448	2	39	3	0	2	269	0	1	0
448	3	3	20	0	14	1527	0	1	0
448	4	21	1	0	28	4395	0	1	0
448	5	19	1	0	28	4395	0	1	0
448	6	6	2	0	28	4395	1	0	0
448	7	50	2	0	28	4395	0	1	0
448	8	16	3	0	28	4395	1	0	0
448	11	57	1	0	28	4395	0	1	0
449	3	31	24	0	28	4395	1	0	0
449	4	29	2	0	28	4395	0	1	0
449	5	18	2	0	28	4395	0	1	0
449	6	4	1	0	28	4395	0	1	0
449	7	50	2	0	28	4395	3	0	0
449	8	17	2	0	14	1527	0	1	0
449	12	47	1	0	28	4395	0	1	0
450	2	35	1	0	28	4395	0	1	0
450	3	34	4	0	24	3182	0	1	0
450	9	20	1	0	28	4395	1	0	0
450	10	45	3	0	28	4395	0	1	0
450	13	22	2	0	28	4395	2	0	0
451	3	52	32	0	18	1980	1	0	0
451	4	29	2	0	4	437	0	1	0
451	5	51	5	0	8	839	0	1	0
451	6	6	2	0	28	4395	0	1	0
451	8	16	3	0	28	4395	3	0	0
452	3	55	1	0	22	2769	0	1	0
452	4	24	3	0	10	935	0	1	0
452	5	11	3	0	28	4395	0	1	0
452	7	44	1	0	28	4395	0	1	0
452	8	43	1	0	28	4395	0	1	0
453	3	8	29	0	20	2385	1	0	0
453	6	41	3	0	28	4395	0	1	0
453	9	20	1	0	28	4395	0	1	0
453	10	36	1	0	28	4395	1	0	0
453	13	22	2	0	28	4395	1	0	0
454	3	58	30	0	12	1191	0	1	0
454	4	23	5	0	8	839	0	1	0
454	10	38	2	0	28	4395	1	0	0
455	1	5	2	0	28	4395	1	0	0
455	3	3	20	0	14	1527	1	0	0
455	4	21	1	0	28	4395	1	0	0
455	7	50	2	0	28	4395	1	0	0
455	8	16	3	0	28	4395	2	0	0
455	11	57	1	0	28	4395	1	0	0
455	13	48	1	0	28	4395	0	1	0
456	1	2	1	0	2	269	0	1	0
456	2	37	2	0	6	621	0	1	0
456	3	28	28	0	14	1527	0	1	0
456	4	29	2	0	28	4395	1	0	0
456	5	18	2	0	28	4395	1	0	0
456	6	4	1	0	28	4395	1	0	0
456	8	17	2	0	14	1527	1	0	0
456	10	36	1	0	28	4395	0	1	0
456	11	46	2	0	28	4395	0	1	0
456	13	22	2	0	28	4395	0	1	0
457	2	35	1	0	28	4395	1	0	0
457	3	34	4	0	24	3182	1	0	0
457	4	30	4	0	14	1527	0	1	0
457	5	12	4	0	8	839	0	1	0
457	7	42	3	0	28	4395	0	1	0
457	10	38	2	0	28	4395	0	1	0
457	13	22	2	0	28	4395	3	0	0
458	1	5	2	0	28	4395	0	1	0
458	2	39	3	0	2	269	0	1	0
458	3	15	8	0	16	1836	0	1	0
458	4	21	1	0	28	4395	0	1	0
458	5	19	1	0	28	4395	0	1	0
458	6	6	2	0	28	4395	1	0	0
458	7	50	2	0	28	4395	0	1	0
458	8	16	3	0	28	4395	0	1	0
458	11	57	1	0	28	4395	0	1	0
459	3	1	39	0	16	1836	0	1	0
459	5	11	3	0	28	4395	1	0	0
459	6	4	1	0	28	4395	0	1	0
459	8	17	2	0	28	4395	0	1	0
459	12	47	1	0	28	4395	0	1	0
460	2	35	1	0	28	4395	0	1	0
460	3	34	4	0	24	3182	0	1	0
460	5	18	2	0	6	621	0	1	0
460	9	20	1	0	28	4395	1	0	0
460	10	45	3	0	28	4395	0	1	0
461	3	58	30	0	12	1191	1	0	0
461	4	29	2	0	4	437	0	1	0
461	5	51	5	0	8	839	0	1	0
461	6	6	2	0	28	4395	0	1	0
461	8	43	1	0	28	4395	0	1	0
462	3	25	37	0	22	2769	0	1	0
462	4	24	3	0	10	935	0	1	0
462	5	11	3	0	28	4395	0	1	0
462	7	50	2	0	28	4395	2	0	0
462	8	16	3	0	28	4395	3	0	0
463	3	28	28	0	14	1527	1	0	0
463	4	29	2	0	28	4395	2	0	0
463	6	4	1	0	28	4395	2	0	0
463	7	44	1	0	28	4395	0	1	0
463	9	20	1	0	28	4395	0	1	0
463	10	36	1	0	28	4395	1	0	0
463	13	22	2	0	28	4395	1	0	0
464	3	13	31	0	14	1527	0	1	0
464	4	30	4	0	14	1527	1	0	0
464	6	41	3	0	28	4395	0	1	0
464	10	38	2	0	28	4395	1	0	0
465	1	5	2	0	28	4395	1	0	0
465	3	15	8	0	16	1836	1	0	0
465	4	21	1	0	28	4395	1	0	0
465	7	50	2	0	28	4395	1	0	0
465	8	16	3	0	28	4395	1	0	0
465	11	57	1	0	28	4395	1	0	0
465	13	48	1	0	28	4395	0	1	0
466	1	2	1	0	2	269	0	1	0
466	2	37	2	0	6	621	0	1	0
466	3	3	20	0	14	1527	0	1	0
466	4	23	5	0	10	935	0	1	0
466	5	12	4	0	8	839	0	1	0
466	6	4	1	0	28	4395	1	0	0
466	8	17	2	0	28	4395	1	0	0
466	10	36	1	0	28	4395	0	1	0
466	11	46	2	0	28	4395	0	1	0
466	13	22	2	0	28	4395	0	1	0
467	2	35	1	0	28	4395	1	0	0
467	3	34	4	0	24	3182	1	0	0
467	4	30	4	0	14	1527	0	1	0
467	7	42	3	0	28	4395	0	1	0
467	10	38	2	0	28	4395	0	1	0
468	1	5	2	0	28	4395	0	1	0
468	2	39	3	0	0	165	0	1	0
468	3	33	38	0	28	4395	0	1	0
468	4	21	1	0	28	4395	0	1	0
468	6	6	2	0	28	4395	1	0	0
468	7	50	2	0	28	4395	0	1	0
468	8	16	3	0	28	4395	0	1	0
468	11	57	1	0	28	4395	0	1	0
469	3	25	37	0	22	2769	1	0	0
469	5	11	3	0	28	4395	1	0	0
469	6	4	1	0	28	4395	0	1	0
469	7	50	2	0	28	4395	3	0	0
469	8	17	2	0	28	4395	0	1	0
469	12	47	1	0	28	4395	0	1	0
470	2	35	1	0	28	4395	0	1	0
470	3	55	1	0	24	3182	0	1	0
470	5	18	2	0	6	621	0	1	0
470	9	20	1	0	28	4395	1	0	0
470	10	45	3	0	28	4395	0	1	0
470	13	22	2	0	28	4395	2	0	0
471	3	7	3	0	20	2385	0	1	0
471	4	29	2	0	4	437	0	1	0
471	5	51	5	0	8	839	0	1	0
471	6	6	2	0	28	4395	0	1	0
471	8	43	1	0	28	4395	0	1	0
472	3	59	6	0	18	1980	0	1	0
472	4	24	3	0	10	935	0	1	0
472	5	19	1	0	28	4395	0	1	0
472	7	44	1	0	28	4395	0	1	0
472	8	16	3	0	28	4395	2	0	0
473	3	3	20	0	14	1527	1	0	0
473	5	11	3	0	28	4395	0	1	0
473	6	4	1	0	28	4395	2	0	0
473	9	20	1	0	28	4395	0	1	0
473	10	36	1	0	28	4395	1	0	0
473	13	22	2	0	28	4395	1	0	0
474	3	13	31	0	14	1527	0	1	0
474	4	23	5	0	8	839	0	1	0
474	6	41	3	0	28	4395	0	1	0
474	10	38	2	0	28	4395	1	0	0
475	1	5	2	0	28	4395	1	0	0
475	3	33	38	0	28	4395	1	0	0
475	4	21	1	0	28	4395	1	0	0
475	11	57	1	0	28	4395	1	0	0
475	13	48	1	0	28	4395	0	1	0
476	1	2	1	0	2	269	0	1	0
476	2	37	2	0	6	621	0	1	0
476	3	8	29	0	20	2385	0	1	0
476	4	30	4	0	14	1527	0	1	0
476	5	19	1	0	28	4395	0	1	0
476	6	4	1	0	28	4395	1	0	0
476	8	17	2	0	28	4395	1	0	0
476	10	36	1	0	28	4395	0	1	0
476	11	46	2	0	28	4395	0	1	0
476	13	22	2	0	28	4395	0	1	0
477	2	35	1	0	28	4395	1	0	0
477	3	55	1	0	24	3182	1	0	0
477	5	12	4	0	28	4395	0	1	0
477	7	42	3	0	28	4395	0	1	0
477	10	38	2	0	28	4395	0	1	0
478	1	5	2	0	28	4395	0	1	0
478	2	39	3	0	0	165	0	1	0
478	3	7	3	0	20	2385	1	0	0
478	4	21	1	0	28	4395	0	1	0
478	6	6	2	0	28	4395	1	0	0
478	7	50	2	0	28	4395	0	1	0
478	8	16	3	0	28	4395	0	1	0
479	3	59	6	0	18	1980	1	0	0
479	5	18	2	0	8	839	0	1	0
479	6	4	1	0	28	4395	0	1	0
479	8	17	2	0	28	4395	0	1	0
479	11	57	1	0	28	4395	0	1	0
480	2	35	1	0	28	4395	0	1	0
480	3	49	18	0	16	1836	0	1	0
480	5	11	3	0	28	4395	1	0	0
480	6	4	1	0	28	4395	3	0	0
480	9	20	1	0	28	4395	1	0	0
480	10	45	3	0	28	4395	0	1	0
480	12	47	1	0	28	4395	0	1	0
481	3	1	39	0	20	2385	0	1	0
481	4	29	2	0	4	437	0	1	0
481	5	51	5	0	8	839	0	1	0
481	6	6	2	0	28	4395	0	1	0
481	8	43	1	0	28	4395	0	1	0
482	3	15	8	0	22	2769	0	1	0
482	4	24	3	0	10	935	0	1	0
482	5	11	3	0	28	4395	0	1	0
482	7	44	1	0	28	4395	0	1	0
483	3	8	29	0	20	2385	1	0	0
483	4	30	4	0	14	1527	1	0	0
483	6	4	1	0	28	4395	2	0	0
483	9	20	1	0	28	4395	0	1	0
483	10	36	1	0	28	4395	1	0	0
483	13	22	2	0	28	4395	1	0	0
484	3	14	34	0	20	2385	0	1	0
484	4	23	5	0	8	839	0	1	0
484	5	12	4	0	28	4395	1	0	0
484	6	41	3	0	28	4395	0	1	0
484	10	38	2	0	28	4395	1	0	0
485	1	5	2	0	28	4395	1	0	0
485	3	60	17	0	16	1836	0	1	0
485	4	21	1	0	28	4395	1	0	0
485	7	50	2	0	28	4395	1	0	0
485	8	16	3	0	28	4395	1	0	0
485	11	46	2	0	28	4395	0	1	0
485	13	22	2	0	0	165	0	1	0
486	1	2	1	0	2	269	0	1	0
486	2	37	2	0	8	839	0	1	0
486	3	26	23	0	18	1980	0	1	0
486	4	30	4	0	14	1527	0	1	0
486	5	18	2	0	8	839	1	0	0
486	6	4	1	0	28	4395	1	0	0
486	8	17	2	0	28	4395	1	0	0
486	10	36	1	0	28	4395	0	1	0
486	11	57	1	0	28	4395	1	0	0
486	13	48	1	0	28	4395	0	1	0
487	2	35	1	0	28	4395	1	0	0
487	3	58	30	0	20	2385	0	1	0
487	5	19	1	0	28	4395	0	1	0
487	7	42	3	0	28	4395	0	1	0
487	10	38	2	0	28	4395	0	1	0
488	1	5	2	0	28	4395	0	1	0
488	2	39	3	0	0	165	0	1	0
488	3	1	39	0	20	2385	1	0	0
488	4	21	1	0	28	4395	0	1	0
